CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;01;27;15.0;25.4
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;01;28;16.4;29.4
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;01;29;13.8;25.2
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;01;30;13.9;33.1
330019;Eulógio Sánchez, Tobalaba Ad.;33&deg 27' 16'' S;650;2016;01;31;16.0;30.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;01;14.0;30.1
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;02;12.7;29.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;03;12.6;26.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;04;15.9;28.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;05;17.7;30.5
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;06;17.6;29.6
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;07;16.5;26.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;08;16.4;25.4
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;09;14.0;31.1
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;10;12.9;31.3
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;11;13.4;26.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;12;12.6;25.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;13;11.4;32.1
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;14;13.8;27.5
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;15;12.0;32.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;16;13.9;33.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;17;15.6;35.6
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;18;15.3;32.3
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;19;14.5;31.5
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;20;16.0;32.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;21;15.8;27.9
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;22;15.0;31.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;23;15.8;26.2
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;24;13.4;25.7
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;25;13.8;23.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;26;12.5;28.5
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;27;14.9;27.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;28;17.0;30.4
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;29;13.4;27.0
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;30;13.5;33.8
330020;Quinta Normal, Santiago;33&deg 26' 42'' S;527;2016;01;31;15.1;31.2
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;01;14.1;30.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;02;12.6;29.1
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;03;14.2;26.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;04;16.4;28.9
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;05;17.4;29.6
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;06;16.9;29.6
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;07;16.4;26.4
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;08;16.4;24.8
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;09;13.5;31.1
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;10;13.6;31.3
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;11;13.3;26.3
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;12;12.9;25.3
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;13;11.6;32.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;14;13.7;27.7
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;15;12.4;33.1
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;16;14.5;33.1
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;17;15.7;35.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;18;15.2;32.7
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;19;14.0;31.9
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;20;17.8;32.9
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;21;15.3;28.9
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;22;15.9;31.5
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;23;15.8;27.1
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;24;14.4;24.8
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;25;14.0;23.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;26;13.6;27.6
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;27;14.6;27.0
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;28;17.4;30.4
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;29;13.6;26.9
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;30;13.9;34.2
330021;Pudahuel Santiago ;33&deg 23' 31'' S;482;2016;01;31;15.0;31.4
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;01;15.0;20.3
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;02;15.5;21.4
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;03;15.8;21.3
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;04;15.5;20.1
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;05;13.0;22.0
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;06;16.6;22.2
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;07;16.1;22.8
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;08;15.3;22.5
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;09;12.1;22.2
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;10;11.2;21.2
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;11;12.7;20.5
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;12;10.6;23.6
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;13;10.4;22.5
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;14;17.6;22.6
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;15;10.1;23.1
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;16;11.2;23.7
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;17;11.0;22.0
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;18;11.9;22.5
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;19;17.1;22.4
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;20;15.0;21.9
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;21;15.9;24.0
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;22;11.5;23.6
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;23;14.5;22.9
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;24;16.5;23.6
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;25;12.7;22.9
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;26;11.1;23.2
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;27;13.1;23.2
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;28;13.2;23.9
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;29;11.7;22.0
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;30;12.7;24.3
330030;Santo Domingo, Ad.;33&deg 39' 18'' S;75;2016;01;31;18.1;23.1
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;01;14.4;23.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;02;14.0;22.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;03;18.0;21.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;04;14.6;20.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;05;16.4;20.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;06;15.6;20.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;07;15.8;19.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;08;16.2;20.4
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;09;15.4;20.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;10;14.8;20.4
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;11;14.8;20.6
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;12;15.0;20.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;13;15.2;20.4
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;14;14.6;21.6
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;15;14.6;23.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;16;16.2;23.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;17;17.4;22.6
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;18;14.8;22.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;19;13.6;23.4
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;20;13.0;24.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;21;17.4;24.0
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;22;17.2;23.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;23;;23.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;24;18.1;22.4
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;25;16.6;23.2
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;26;14.8;23.5
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;27;17.5;22.3
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;28;16.8;23.8
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;29;15.6;23.6
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;30;18.4;22.9
330031;Juan Fernández, Estación Meteorológica.;33&deg 38' 9'' S;40;2016;01;31;18.9;22.7
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;01;13.5;31.2
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;02;13.3;28.5
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;03;14.9;26.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;04;16.8;31.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;05;15.1;28.0
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;06;16.3;30.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;07;16.4;26.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;08;17.5;27.7
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;09;14.7;31.0
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;10;12.5;32.2
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;11;12.6;27.8
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;12;15.6;25.9
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;13;13.1;32.1
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;14;13.8;28.5
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;15;12.3;31.1
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;16;13.7;31.6
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;17;14.9;32.9
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;18;14.1;34.5
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;19;14.0;32.5
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;20;14.3;34.7
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;21;15.2;28.5
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;22;14.7;31.9
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;23;15.4;27.6
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;24;15.8;25.1
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;25;14.0;22.3
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;26;11.9;28.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;27;14.6;27.1
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;28;15.6;31.8
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;29;13.9;28.2
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;30;13.8;33.4
340031;General Freire, Curicó Ad.;34&deg 57' 59'' S;230;2016;01;31;15.7;32.3
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;01;12.6;31.9
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;02;11.5;30.7
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;03;15.0;28.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;04;14.2;30.5
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;05;12.1;33.3
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;06;12.5;35.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;07;12.8;28.9
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;08;13.7;27.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;09;13.0;29.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;10;9.6;31.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;11;10.6;28.1
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;12;16.2;25.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;13;10.8;30.7
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;14;10.2;27.5
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;15;8.7;29.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;16;11.9;30.8
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;17;12.5;32.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;18;11.0;35.1
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;19;8.5;34.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;20;9.7;35.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;21;12.4;32.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;22;13.6;33.6
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;23;10.8;32.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;24;14.9;22.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;25;13.4;27.0
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;26;10.9;28.1
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;27;13.9;26.2
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;28;12.8;29.1
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;29;13.5;29.9
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;30;13.7;36.4
360011;General Bernardo O'Higgins, Chillán Ad.;36&deg 35' 14'' S;151;2016;01;31;13.9;36.4
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;01;15.3;21.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;02;12.2;24.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;03;15.4;24.6
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;04;12.8;24.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;05;14.9;27.0
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;06;11.0;22.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;07;14.2;21.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;08;13.6;24.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;09;16.3;22.4
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;10;12.1;22.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;11;13.6;21.0
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;12;15.0;23.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;13;11.7;25.3
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;14;12.4;21.0
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;15;12.9;24.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;16;11.6;24.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;17;12.1;26.7
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;18;12.2;27.5
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;19;12.2;22.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;20;11.6;26.8
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;21;15.8;23.0
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;22;13.5;27.0
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;23;13.2;19.9
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;24;16.7;23.1
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;25;14.7;23.8
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;26;11.3;22.1
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;27;15.5;20.8
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;28;14.0;24.2
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;29;12.0;25.3
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;30;13.3;29.9
360019;Carriel Sur, Concepción.;36&deg 46' 42'' S;17;2016;01;31;13.9;24.1
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;01;8.0;32.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;02;12.0;32.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;03;12.0;27.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;04;11.5;29.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;05;11.5;34.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;06;11.0;34.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;07;13.5;29.4
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;08;13.6;29.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;09;12.8;29.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;10;11.6;31.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;11;12.0;27.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;12;14.4;
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;13;10.0;
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;14;10.0;25.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;15;8.2;27.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;16;12.2;29.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;17;13.0;31.9
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;18;12.4;36.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;19;15.8;36.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;20;12.2;37.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;21;12.0;33.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;22;13.0;33.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;23;12.0;33.4
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;24;16.8;20.3
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;25;11.4;25.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;26;7.0;26.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;27;13.0;20.3
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;28;14.0;29.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;29;12.6;27.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;30;13.0;36.7
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;31;16.5;38.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;01;10.4;28.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;02;9.0;26.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;03;10.5;20.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;04;5.6;25.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;05;3.9;30.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;06;8.1;31.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;07;10.4;28.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;08;13.6;27.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;09;9.3;26.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;10;13.6;25.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;11;13.4;25.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;12;;23.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;13;5.5;28.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;14;10.7;25.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;15;12.6;26.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;16;11.8;25.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;17;8.2;27.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;18;6.8;29.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;19;12.7;31.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;20;11.0;33.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;21;9.6;31.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;22;14.9;29.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;23;9.2;30.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;24;14.6;22.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;25;12.7;25.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;26;7.9;26.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;27;13.3;19.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;28;13.1;26.0
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;29;8.2;26.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;30;7.4;32.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;31;10.8;33.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;01;8.2;27.3
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;02;7.6;25.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;03;8.7;22.5
